mishima_dir,mishima_speed,aziro_dir,aziro_speed,tannna_dir,tanna_speed,judge
315,20,23,110,96,38,NotWest
315,20,23,100,56,38,NotWest
293,20,23,100,144,32,SWest
270,30,23,90,156,38,NotWest
270,20,23,90,134,50,NotWest
248,20,23,80,196,46,NotWest
248,20,23,90,92,36,West
248,20,23,80,188,40,NotWest
248,20,360,80,98,42,SWest
293,20,360,80,134,48,West
293,10,23,80,202,22,West
315,10,23,80,222,24,SWest
23,10,23,80,118,26,West
315,10,23,90,126,22,NotWest
293,20,23,90,146,26,West
293,20,23,80,208,26,NotWest
293,20,23,80,88,44,West
293,10,23,80,154,32,NotWest
315,10,23,80,92,38,West
293,20,23,60,128,36,West
248,30,23,70,202,38,NotWest
270,30,23,60,108,26,West
270,30,360,50,138,46,NotWest
315,20,23,30,142,34,West
270,30,23,30,166,28,NotWest
293,20,360,50,86,34,West
315,10,360,40,188,42,West
293,10,360,30,166,22,NotWest
270,20,360,30,176,28,NotWest
270,20,360,30,200,46,NotWest
270,10,360,40,190,32,NotWest
270,20,360,50,54,38,NotWest
270,20,360,40,196,22,NotWest
248,10,360,40,158,42,West
270,10,360,30,210,20,NotWest
225,10,360,30,70,18,NotWest
203,10,23,50,210,18,NotWest
180,10,23,50,194,16,NotWest
180,10,23,40,246,26,NotWest
158,10,23,30,204,12,NotWest
68,10,23,20,40,22,NotWest
90,10,23,40,194,6,NotWest
68,10,23,30,34,12,NotWest
90,20,23,20,222,10,NotWest
90,20,360,20,182,16,NotWest
113,10,23,20,126,14,NotWest
90,10,23,20,120,16,NotWest
68,10,360,30,128,6,NotWest
90,10,360,30,226,18,NotWest
113,10,23,30,156,18,NotWest
135,10,23,40,98,14,NotWest
68,20,360,30,166,6,NotWest
45,10,360,30,84,12,NotWest
68,10,23,10,66,16,NotWest
45,10,23,20,66,20,NotWest
45,10,360,20,108,12,NotWest
23,10,23,10,86,18,NotWest
360,10,45,10,74,22,NotWest
45,20,23,10,78,14,NotWest
68,10,360,10,64,16,NotWest
68,10,360,10,86,16,NotWest
90,10,23,10,64,20,NotWest
113,10,270,10,84,40,NotWest
113,10,360,30,64,20,NotWest
135,10,360,20,76,34,NotWest
113,10,23,20,82,40,NotWest
113,10,113,10,88,28,NotWest
113,10,360,10,80,36,NotWest
135,10,225,10,82,36,NotWest
113,10,135,10,88,48,NotWest
113,10,225,10,80,52,NotWest
113,10,45,10,72,42,NotWest
90,10,360,20,68,58,NotWest
113,10,360,20,82,36,NotWest
113,10,293,10,88,50,NotWest
113,10,0,0,70,48,NotWest
90,10,225,10,64,44,NotWest
68,10,225,10,72,46,NotWest
90,10,270,10,58,40,NotWest
90,10,68,10,64,46,NotWest
68,10,360,20,82,34,NotWest
0,0,338,20,80,46,NotWest
0,0,338,10,96,34,NotWest
0,0,23,10,86,26,NotWest
90,10,360,10,68,38,NotWest
90,10,360,20,64,24,NotWest
90,10,23,30,56,40,NotWest
113,10,360,30,94,34,NotWest
113,10,360,30,104,34,NotWest
90,10,23,30,70,32,NotWest
113,10,23,30,78,30,NotWest
68,10,360,20,68,36,NotWest
90,10,360,20,74,24,NotWest
68,10,360,10,76,34,NotWest
90,10,23,20,88,32,NotWest
90,10,23,30,72,32,NotWest
90,10,23,30,64,26,NotWest
68,10,23,30,72,38,NotWest
0,0,338,20,60,30,NotWest
0,0,23,30,60,22,NotWest
90,10,23,30,88,30,NotWest
68,10,23,30,82,34,NotWest
90,10,360,20,60,32,NotWest
68,10,360,10,82,22,NotWest
68,10,360,20,66,24,NotWest
113,10,338,10,62,26,NotWest
0,0,360,10,74,38,NotWest
0,0,360,10,64,32,NotWest
90,10,293,10,86,32,West
68,10,68,10,74,36,West
68,10,203,10,84,36,West
68,10,203,10,82,32,West
90,10,158,10,66,32,NotWest
90,10,0,0,64,24,NotWest
0,0,0,0,86,22,SWest
0,0,248,10,94,12,NotWest
0,0,68,10,30,12,NotWest
360,10,23,10,76,14,West
293,10,23,20,48,24,NotWest
293,10,23,20,68,26,SWest
338,10,23,10,68,42,NotWest
338,10,23,20,68,34,SWest
0,0,23,20,70,26,NotWest
68,10,23,20,64,34,SWest
293,10,360,10,68,34,NotWest
315,20,23,20,68,34,NotWest
248,20,23,30,82,36,NotWest
270,10,23,20,66,36,NotWest
158,10,315,20,64,30,NotWest
68,10,315,10,60,24,NotWest
315,10,315,10,52,38,NotWest
338,20,23,10,54,46,NotWest
270,20,23,20,64,40,NotWest
293,20,360,10,68,52,NotWest
270,20,360,20,64,34,NotWest
315,10,23,20,60,40,NotWest
293,20,23,20,64,38,NotWest
360,20,23,20,62,38,NotWest
293,20,23,40,54,32,NotWest
270,20,23,30,60,30,NotWest
315,20,45,40,64,34,NotWest
293,20,23,50,70,34,NotWest
293,20,360,40,70,32,NotWest
315,20,360,50,66,38,NotWest
315,20,23,60,66,36,NotWest
315,20,180,30,68,30,NotWest
338,10,225,20,76,30,NotWest
338,10,315,20,82,32,NotWest
293,20,23,50,72,36,NotWest
315,10,23,50,36,44,NotWest
23,10,23,40,70,36,NotWest
248,20,23,40,54,32,NotWest
270,20,23,40,66,30,NotWest
270,20,23,40,68,32,NotWest
270,20,23,30,84,30,NotWest
315,10,23,30,72,32,NotWest
270,20,338,20,66,32,NotWest
270,20,293,10,66,32,NotWest
203,10,23,20,68,30,NotWest
315,10,45,20,74,32,NotWest
68,10,23,20,66,26,NotWest
293,10,360,10,68,34,NotWest
248,20,315,10,60,30,NotWest
248,20,338,10,58,26,NotWest
360,10,293,10,64,26,NotWest
315,20,315,10,66,34,NotWest
248,20,23,10,88,26,NotWest
248,10,45,20,64,26,NotWest
0,0,23,20,76,22,NotWest
23,10,45,20,84,22,NotWest
338,10,23,20,80,26,NotWest
293,10,68,10,84,20,NotWest
23,10,45,10,66,22,NotWest
113,10,23,20,68,20,NotWest
158,10,23,10,48,24,NotWest
338,10,23,10,64,18,NotWest
113,10,338,10,62,24,NotWest
0,0,315,10,66,24,NotWest
45,10,293,10,58,26,NotWest
0,0,0,0,58,24,NotWest
0,0,225,10,84,26,NotWest
0,0,203,10,68,32,NotWest
113,10,203,10,50,24,NotWest
135,10,0,0,72,26,NotWest
0,0,180,10,78,28,NotWest
113,10,180,10,66,26,NotWest
135,20,180,10,52,28,NotWest
113,10,0,0,58,20,NotWest
270,10,0,0,68,28,NotWest
135,10,135,10,64,28,NotWest
113,10,0,0,62,32,NotWest
0,0,360,10,70,32,NotWest
180,10,203,10,62,18,NotWest
203,10,203,10,64,32,NotWest
203,10,225,10,64,26,NotWest
0,0,203,10,82,16,NotWest
90,10,180,10,60,24,NotWest
90,10,180,10,94,20,NotWest
68,10,180,10,64,44,NotWest
68,10,0,0,70,34,NotWest
90,10,180,10,72,38,NotWest
90,10,203,10,88,32,NotWest
90,10,180,10,66,28,NotWest
90,10,180,10,66,32,NotWest
68,10,0,0,66,28,NotWest
68,10,203,10,56,32,NotWest
68,10,0,0,66,34,NotWest
68,10,225,10,52,34,NotWest
90,10,203,10,70,26,NotWest
68,10,68,10,84,30,NotWest
68,10,0,0,54,34,NotWest
90,10,0,0,80,30,NotWest
68,10,45,10,70,36,NotWest
45,10,45,10,62,36,NotWest
68,20,338,10,74,36,NotWest
68,20,203,10,70,36,NotWest
68,20,180,10,70,38,NotWest
68,20,203,10,72,42,NotWest
68,20,180,10,70,38,NotWest
90,30,203,10,72,34,NotWest
90,30,203,10,80,34,NotWest
90,30,203,10,84,32,NotWest
90,20,203,10,66,34,NotWest
68,20,203,10,60,38,NotWest
90,20,203,10,56,30,NotWest
90,20,203,10,66,36,NotWest
90,30,180,10,66,34,NotWest
68,20,158,10,68,36,NotWest
68,30,0,0,56,28,NotWest
90,30,158,10,64,38,NotWest
90,30,180,10,72,26,NotWest
90,20,180,10,62,30,NotWest
90,20,0,0,60,50,NotWest
90,20,180,10,56,44,NotWest
90,30,180,10,56,42,NotWest
90,20,158,10,70,32,NotWest
90,30,180,10,70,36,NotWest
90,30,180,10,64,34,NotWest
90,40,180,10,58,28,NotWest
90,30,0,0,56,32,NotWest
90,20,0,0,70,40,NotWest
90,20,0,0,58,38,NotWest
90,20,0,0,60,38,NotWest
68,20,158,10,62,38,NotWest
68,20,0,0,60,26,NotWest
68,30,0,0,62,36,NotWest
68,20,0,0,72,32,NotWest
90,30,203,10,76,32,NotWest
90,30,203,10,90,38,NotWest
90,30,203,10,70,44,NotWest
90,30,270,10,60,36,NotWest
90,30,248,10,68,24,NotWest
90,20,248,10,68,30,NotWest
90,30,248,10,76,32,NotWest
90,30,293,10,66,38,NotWest
68,20,338,10,60,34,NotWest
90,10,23,10,58,36,NotWest
180,10,68,10,66,44,NotWest
270,10,113,10,72,40,NotWest
225,10,113,20,74,28,NotWest
293,10,113,20,66,20,NotWest
293,10,90,20,58,20,NotWest
293,10,90,10,56,32,NotWest
270,10,68,10,70,40,NotWest
248,20,90,20,58,32,NotWest
270,20,135,10,72,24,NotWest
293,20,180,10,62,28,NotWest
293,20,203,20,60,26,NotWest
293,10,180,20,72,28,NotWest
270,10,158,30,72,28,NotWest
0,0,158,30,68,28,NotWest
270,10,158,30,60,30,NotWest
270,20,158,40,62,40,NotWest
293,20,135,40,48,34,NotWest
293,20,135,40,60,38,NotWest
315,20,135,40,60,38,NotWest
293,20,135,40,60,30,NotWest
315,10,158,40,58,32,NotWest
293,20,135,50,54,30,NotWest
315,20,135,50,66,24,NotWest
293,20,135,50,68,22,NotWest
293,20,135,50,62,16,NotWest
315,20,135,50,58,22,NotWest
293,20,135,50,60,22,NotWest
293,20,135,40,66,24,NotWest
315,20,135,40,70,26,NotWest
293,20,135,40,72,26,NotWest
315,10,135,40,64,24,NotWest
270,10,135,40,86,12,NotWest
293,20,135,30,76,12,NotWest
293,20,135,20,72,16,NotWest
293,20,158,20,68,18,NotWest
293,20,135,30,64,14,West
270,20,135,20,62,10,West
293,20,135,20,92,14,West
293,20,45,20,56,14,West
293,20,90,20,76,16,West
270,20,135,20,78,18,West
293,20,90,20,76,18,West
293,20,90,20,70,24,West
293,10,113,20,68,22,West
270,10,338,20,66,22,West
293,20,293,20,72,18,West
293,20,293,20,76,22,West
293,20,23,10,84,24,West
293,20,315,20,64,18,West
293,10,293,30,82,14,West
270,20,315,40,102,10,West
270,20,293,40,100,6,West
293,20,293,40,102,2,West
270,20,270,50,162,2,West
270,20,248,50,162,0,West
270,20,248,60,162,2,West
270,20,270,50,162,2,West
270,10,270,40,162,0,West
338,10,270,30,176,4,West
270,20,270,30,200,6,West
293,20,270,30,202,6,West
293,10,270,20,208,12,West
270,10,248,30,184,18,West
0,0,270,30,202,18,West
0,0,270,40,184,18,West
0,0,248,50,196,22,West
158,10,248,40,210,24,West
135,10,225,30,204,24,West
158,10,225,30,192,24,West
158,10,225,20,194,18,West
158,10,225,20,206,26,West
135,10,225,30,200,20,West
113,10,225,20,198,24,West
0,0,225,30,210,24,West
0,0,225,30,200,24,West
0,0,225,30,198,26,West
0,0,248,20,202,30,West
68,10,248,20,208,30,West
90,20,248,20,212,28,West
68,20,293,30,212,22,West
68,20,315,20,196,28,West
90,10,315,30,214,34,SWest
90,10,270,30,214,24,West
90,10,293,40,204,28,SWest
90,10,315,30,214,24,SWest
68,10,338,30,206,24,SWest
90,10,180,20,204,28,SWest
113,10,248,20,204,32,SWest
90,10,225,30,192,30,SWest
90,10,113,30,188,24,SWest
68,10,113,30,196,34,SWest
68,10,180,30,204,34,SWest
0,0,248,30,200,28,SWest
90,10,113,20,206,32,SWest
68,10,293,30,196,32,SWest
135,10,68,30,204,32,SWest
113,20,315,30,204,34,SWest
0,0,315,30,206,34,SWest
0,0,135,30,198,32,SWest
0,0,113,30,208,36,SWest
0,0,293,30,212,34,SWest
203,10,293,30,208,40,SWest
180,10,315,40,194,46,SWest
90,10,315,40,210,56,SWest
90,10,90,30,194,56,SWest
90,10,68,30,202,64,SWest
90,10,338,30,212,64,SWest
90,10,270,20,200,62,SWest
90,10,135,20,206,68,SWest
68,10,338,20,184,60,SWest
90,10,203,20,190,72,SWest
0,0,225,20,200,64,SWest
113,10,23,20,192,70,SWest
68,10,248,20,196,62,SWest
90,10,180,20,188,68,SWest
0,0,270,10,190,70,SWest
225,10,248,20,198,68,SWest
0,0,270,20,210,58,SWest
0,0,293,20,196,62,SWest
113,10,248,10,206,62,SWest
135,10,270,10,206,64,SWest
113,10,203,10,202,72,SWest
113,10,225,10,202,72,SWest
113,10,248,20,214,68,SWest
113,10,248,20,190,70,SWest
113,10,248,30,208,72,SWest
90,10,248,50,194,72,SWest
113,20,248,50,198,68,SWest
68,20,248,50,194,74,SWest
90,20,248,60,188,68,SWest
68,20,248,60,194,70,SWest
90,10,248,70,212,66,SWest
90,10,248,60,214,70,SWest
68,10,248,50,202,70,SWest
90,10,248,30,204,66,SWest
0,0,248,30,218,68,SWest
180,10,203,20,192,66,SWest
0,0,203,10,202,66,NotWest
90,10,90,20,206,64,NotWest
90,10,90,30,206,70,NotWest
90,10,90,30,194,72,NotWest
0,0,90,20,200,70,NotWest
0,0,90,20,198,74,NotWest
0,0,68,20,196,76,NotWest
0,0,225,10,188,70,NotWest
0,0,293,10,204,70,NotWest
0,0,0,0,198,72,NotWest
270,10,45,10,204,72,NotWest
0,0,23,10,194,74,NotWest
0,0,68,20,222,72,NotWest
293,10,45,20,204,70,NotWest
360,10,293,20,210,74,NotWest
315,10,248,10,206,66,NotWest
293,10,293,10,204,66,NotWest
225,10,23,10,202,62,NotWest
293,10,180,10,204,62,SWest
293,20,158,20,204,62,SWest
293,20,158,20,204,66,SWest
293,10,158,30,204,58,SWest
315,10,135,30,190,62,West
293,10,135,40,212,58,SWest
248,10,158,30,198,64,NotWest
293,10,135,20,200,64,SWest
248,10,158,30,204,60,SWest
315,20,113,10,198,58,SWest
293,20,90,20,208,54,SWest
293,20,135,10,204,58,NotWest
293,20,90,20,208,58,NotWest
293,20,113,10,218,56,NotWest
293,20,225,10,206,54,NotWest
293,20,203,10,206,58,NotWest
293,20,225,20,214,48,NotWest
293,20,248,10,210,46,NotWest
293,20,293,10,212,48,NotWest
270,20,270,10,214,44,NotWest
293,20,293,10,214,40,NotWest
293,20,360,10,210,42,NotWest
293,20,360,20,206,34,NotWest
293,20,338,20,210,36,NotWest
338,20,293,30,226,42,NotWest
338,20,270,40,214,38,NotWest
293,20,270,40,218,38,NotWest
293,20,270,60,218,42,NotWest
270,20,248,50,216,36,NotWest
315,20,270,60,232,38,NotWest
315,20,270,50,236,36,NotWest
315,20,270,40,242,24,NotWest
315,10,270,60,228,24,NotWest
338,10,270,60,230,16,NotWest
293,20,293,50,232,16,NotWest
315,20,293,50,238,10,West
293,20,293,40,238,6,West
293,20,270,30,238,4,West
293,20,270,30,238,0,West
360,10,293,30,238,0,West
293,10,293,20,238,0,West
293,20,248,30,238,0,West
293,20,270,30,238,0,West
293,20,293,20,20,8,West
293,20,270,30,62,4,West
293,20,293,30,62,0,West
293,20,293,30,68,8,West
293,20,248,30,68,12,West
293,20,270,30,64,6,West
293,20,248,40,64,4,West
270,20,248,30,64,6,West
270,20,180,20,2,0,West
270,10,225,20,246,2,West
293,20,248,10,220,6,West
270,10,225,20,218,6,SWest
248,10,180,20,212,8,West
225,10,225,20,202,12,SWest
158,10,225,30,192,12,SWest
113,10,225,30,180,18,SWest
113,10,225,30,198,12,SWest
135,10,225,30,200,18,SWest
0,0,225,40,192,18,SWest
113,10,248,50,210,18,SWest
158,30,248,30,166,22,SWest
135,20,248,30,192,18,SWest
158,40,270,30,180,24,SWest
158,30,270,30,194,22,SWest
158,40,248,40,186,28,SWest
180,30,248,40,192,28,SWest
180,30,248,40,192,26,SWest
180,40,270,40,208,30,SWest
180,40,248,30,204,32,SWest
158,40,270,30,192,36,SWest
180,40,270,20,194,34,SWest
158,40,270,30,200,38,NotWest
180,40,248,30,200,36,SWest
180,30,225,30,202,40,SWest
158,40,203,30,194,50,SWest
158,30,225,20,190,52,SWest
180,30,248,30,218,52,SWest
203,30,248,20,204,54,SWest
203,30,248,20,204,58,SWest
225,30,270,30,206,58,SWest
225,30,225,30,202,64,SWest
180,20,225,20,214,58,SWest
180,30,203,30,206,64,SWest
203,30,248,30,204,70,SWest
203,20,270,40,198,74,SWest
158,30,293,40,200,70,SWest
158,20,248,20,198,60,SWest
180,30,338,20,212,72,SWest
180,30,90,20,220,60,SWest
180,30,293,20,226,82,SWest
180,20,203,20,202,70,NotWest
293,20,180,20,206,70,SWest
23,10,225,30,200,66,SWest
158,10,225,20,200,66,SWest
90,10,203,20,206,76,SWest
360,10,225,30,196,70,SWest
293,10,180,30,218,74,SWest
270,10,315,30,222,70,SWest
248,20,113,20,202,72,SWest
225,10,270,30,168,68,SWest
270,10,90,30,212,76,SWest
0,0,270,20,212,68,SWest
0,0,270,30,218,74,SWest
203,10,248,30,212,76,SWest
225,10,180,30,210,74,SWest
203,10,135,20,206,72,SWest
68,10,248,20,206,66,SWest
0,0,225,20,212,60,SWest
113,10,225,30,158,64,SWest
0,0,248,40,214,60,SWest
180,10,248,40,218,62,SWest
225,10,248,40,212,60,SWest
225,10,248,40,204,60,SWest
248,10,225,30,220,62,SWest
225,10,225,30,206,64,NotWest
203,10,203,30,188,68,SWest
0,0,225,20,200,70,SWest
0,0,180,30,198,58,SWest
0,0,158,30,198,66,SWest
0,0,180,20,208,64,SWest
90,10,180,40,206,66,SWest
90,10,180,20,210,64,SWest
0,0,113,20,198,66,SWest
0,0,203,20,206,62,SWest
0,0,158,10,194,66,SWest
0,0,248,30,198,60,SWest
0,0,68,10,196,66,SWest
0,0,270,20,208,66,SWest
0,0,270,20,202,70,SWest
248,10,248,30,202,66,SWest
225,10,225,30,206,62,SWest
248,20,248,20,190,64,SWest
270,30,248,30,228,56,SWest
203,20,248,40,204,56,SWest
360,10,225,50,204,54,SWest
315,10,248,40,196,58,SWest
0,0,248,30,196,56,SWest
0,0,270,20,204,56,SWest
113,10,225,30,202,58,SWest
68,10,248,30,210,60,SWest
0,0,248,30,208,62,SWest
270,10,248,40,200,60,SWest
0,0,248,40,200,60,SWest
0,0,248,40,196,68,SWest
293,20,248,30,190,64,SWest
270,30,248,30,210,64,SWest
248,30,248,40,202,72,SWest
225,20,248,60,196,74,SWest
248,10,248,60,204,70,SWest
0,0,248,50,210,60,SWest
270,10,248,50,212,70,SWest
270,20,248,40,200,70,SWest
270,20,248,50,198,80,SWest
270,20,248,70,202,74,SWest
270,20,248,70,210,64,SWest
270,20,248,50,206,66,SWest
248,20,248,40,198,62,SWest
270,20,270,40,206,70,SWest
315,10,248,30,194,70,SWest
293,20,248,40,202,66,SWest
23,10,248,40,216,70,SWest
68,10,270,50,212,64,SWest
90,10,248,50,188,66,SWest
68,20,270,30,206,78,SWest
338,10,270,30,200,86,SWest
180,10,270,40,204,78,SWest
68,20,248,40,194,84,SWest
90,20,270,40,210,88,SWest
90,20,270,50,216,86,SWest
90,20,270,40,200,76,SWest
113,10,248,30,176,76,SWest
0,0,248,30,192,70,SWest
0,0,225,20,194,78,SWest
248,10,225,30,190,76,SWest
0,0,225,30,204,76,SWest
0,0,225,20,208,72,SWest
90,10,225,20,202,68,SWest
68,10,0,0,206,68,SWest
293,10,23,10,210,66,SWest
270,10,0,0,196,72,SWest
0,0,90,10,196,70,SWest
0,0,0,0,200,74,SWest
0,0,248,10,180,72,SWest
68,10,248,10,202,74,SWest
113,20,270,10,196,68,SWest
90,20,248,10,202,72,SWest
90,20,248,10,190,68,SWest
90,20,293,10,192,70,SWest
113,20,0,0,214,76,SWest
45,20,0,0,198,72,SWest
23,10,68,10,198,68,SWest
23,10,0,0,196,72,West
338,10,45,20,208,68,SWest
248,40,23,20,186,48,SWest
248,20,360,10,184,58,West
180,10,338,10,190,58,SWest
338,10,360,20,208,70,SWest
270,20,338,10,198,68,SWest
180,10,338,10,192,60,West
270,10,23,20,198,52,SWest
248,10,23,20,188,60,SWest
68,10,360,20,212,76,SWest
68,10,23,30,196,68,SWest
0,0,360,10,210,56,SWest
0,0,293,10,184,60,West
270,20,23,10,206,50,West
248,20,23,40,190,50,SWest
248,20,23,40,194,48,SWest
270,20,23,30,208,52,SWest
248,10,360,40,208,34,West
225,10,45,20,204,42,West
0,0,315,10,208,36,SWest
90,10,113,20,206,34,West
90,30,113,20,204,42,NotWest
90,30,180,30,202,42,West
113,20,68,20,208,38,West
90,10,90,30,190,34,NotWest
0,0,90,20,204,42,West
90,10,90,20,200,44,West
293,10,270,10,214,42,West
225,10,270,10,216,38,West
315,10,225,10,202,36,West
248,10,135,20,216,34,West
180,10,113,20,208,34,West
68,10,180,20,204,42,West
68,10,180,30,206,42,West
158,10,158,40,202,36,West
0,0,203,30,222,32,West
0,0,203,30,214,30,West
0,0,225,10,212,36,West
0,0,225,20,208,26,NotWest
135,10,203,20,236,24,NotWest
90,10,203,20,216,20,NotWest
113,10,293,10,186,16,NotWest
90,20,293,30,224,16,NotWest
113,20,248,50,212,12,NotWest
113,10,248,40,176,8,NotWest
113,10,248,50,188,22,NotWest
90,10,248,60,164,16,NotWest
113,10,248,70,164,10,SWest
158,10,248,70,182,30,SWest
0,0,248,60,190,30,West
158,10,248,80,170,26,West
158,10,248,90,194,24,SWest
90,10,248,60,190,20,SWest
90,10,248,50,192,14,West
113,10,248,50,198,8,West
0,0,248,70,166,14,West
0,0,248,60,144,12,NotWest
0,0,248,50,150,16,NotWest
0,0,248,60,64,32,NotWest
0,0,248,50,64,36,NotWest
0,0,270,50,92,24,NotWest
68,20,248,40,140,20,NotWest
113,10,248,40,96,20,NotWest
113,10,315,20,158,24,NotWest
90,10,270,40,148,38,NotWest
0,0,270,30,162,58,NotWest
0,0,293,20,188,36,West
113,10,270,30,186,20,West
0,0,248,30,188,28,West
0,0,248,30,200,46,West
0,0,248,40,200,46,West
0,0,248,40,202,32,West
180,10,248,40,194,24,West
0,0,248,20,182,18,West
68,10,225,10,230,12,SWest
0,0,135,10,66,14,SWest
0,0,293,20,64,30,SWest
45,10,248,20,64,26,SWest
90,10,315,20,72,32,SWest
90,10,248,30,70,46,SWest
0,0,270,30,66,38,SWest
0,0,315,20,76,42,SWest
45,10,23,20,84,42,SWest
360,10,23,20,94,30,SWest
338,10,23,20,182,6,SWest
270,10,23,30,176,18,SWest
45,10,360,30,186,16,SWest
360,10,23,40,188,26,SWest
293,10,338,10,216,24,SWest
270,10,248,10,220,22,SWest
293,10,315,10,210,28,SWest
270,10,338,20,216,30,SWest
293,10,45,10,216,38,SWest
338,10,270,20,196,50,SWest
270,10,248,20,196,50,SWest
315,10,270,10,196,54,SWest
315,10,248,10,202,46,SWest
0,0,338,10,202,56,SWest
225,10,45,30,200,62,SWest
270,10,68,20,192,64,SWest
315,20,68,30,222,74,NotWest
338,10,45,20,206,66,SWest
293,10,23,30,204,84,SWest
293,20,23,30,190,76,SWest
270,20,23,20,182,70,SWest
248,20,23,20,198,82,SWest
270,30,45,30,206,80,SWest
293,30,68,30,200,82,SWest
293,20,90,20,184,80,SWest
293,30,113,20,194,76,SWest
293,20,90,20,198,68,SWest
338,20,45,20,200,74,SWest
315,20,90,20,188,70,SWest
315,20,113,20,206,64,SWest
293,30,113,20,218,68,SWest
293,20,113,20,206,66,SWest
293,20,90,20,204,54,SWest
315,20,158,20,202,56,SWest
270,20,135,20,224,62,SWest
270,20,135,20,202,56,SWest
270,20,158,20,214,56,SWest
293,20,158,30,220,58,SWest
248,10,135,30,212,52,West
248,20,158,30,216,52,West
225,20,158,20,210,52,West
293,10,158,30,162,60,West
270,20,158,30,210,56,West
270,20,158,40,212,54,West
248,20,158,30,214,54,NotWest
270,20,158,40,210,54,NotWest
270,20,158,30,208,48,NotWest
270,20,180,20,196,40,NotWest
248,10,180,20,192,44,NotWest
248,10,158,20,210,54,NotWest
225,10,180,20,202,52,NotWest
293,10,158,30,196,44,NotWest
203,10,293,20,196,44,NotWest
225,10,360,10,210,42,NotWest
248,10,135,10,212,38,NotWest
270,10,158,10,196,38,NotWest
315,10,180,10,210,28,NotWest
360,10,158,10,214,28,NotWest
293,10,225,10,216,20,NotWest
360,10,225,20,198,20,NotWest
315,10,248,10,218,2,NotWest
315,10,225,10,218,2,NotWest
360,10,225,10,74,18,NotWest
23,10,203,10,68,22,NotWest
68,10,225,10,88,26,NotWest
248,20,203,10,32,10,NotWest
248,20,180,10,20,4,NotWest
248,20,203,10,6,6,NotWest
270,20,180,10,60,12,NotWest
225,10,180,10,78,10,NotWest
203,10,203,10,62,20,NotWest
180,10,0,0,64,10,West
158,10,0,0,70,16,West
158,10,0,0,72,18,West
90,10,180,10,60,18,West
113,10,45,10,96,8,West
68,10,68,10,44,14,West
90,10,68,10,68,20,West
90,10,0,0,70,18,NotWest
68,10,90,10,68,20,NotWest
68,10,90,10,48,24,NotWest
113,10,113,10,66,30,NotWest
0,0,90,10,66,32,NotWest
68,10,68,20,82,26,NotWest
90,10,45,20,42,20,NotWest
0,0,68,10,58,22,NotWest
0,0,158,10,78,22,NotWest
90,10,203,10,56,26,NotWest
0,0,45,10,84,12,NotWest
0,0,23,10,198,6,NotWest
90,10,270,10,196,12,NotWest
68,20,225,10,210,16,NotWest
90,20,203,10,202,16,NotWest
68,20,203,10,220,10,NotWest
90,20,225,10,190,6,NotWest
90,30,203,10,216,16,NotWest
90,20,225,10,60,10,NotWest
90,10,180,10,110,4,NotWest
90,10,180,10,54,20,NotWest
90,10,90,10,72,20,NotWest
90,10,0,0,80,22,NotWest
68,10,248,10,66,26,NotWest
90,10,203,10,66,20,NotWest
90,20,0,0,82,20,NotWest
113,10,0,0,90,10,NotWest
158,10,0,0,138,10,NotWest
90,10,113,10,112,8,NotWest
90,10,180,10,70,8,NotWest
68,10,158,10,88,8,NotWest
90,20,158,10,92,4,NotWest
90,20,180,10,92,0,NotWest
90,20,180,10,40,4,NotWest
90,20,203,10,40,0,NotWest
90,20,0,0,46,6,NotWest
90,20,158,10,46,0,NotWest
90,20,180,10,46,0,NotWest
90,20,180,10,46,0,NotWest
90,20,180,10,46,0,NotWest
90,10,180,10,46,0,NotWest
90,20,203,10,46,0,NotWest
90,20,180,10,46,4,NotWest
90,20,203,10,44,2,NotWest
90,20,158,10,126,10,NotWest
90,20,293,10,38,4,NotWest
90,20,180,10,86,6,NotWest
113,10,180,10,146,4,NotWest
0,0,0,0,78,14,NotWest
0,0,0,0,64,26,NotWest
90,10,158,10,76,18,NotWest
113,10,203,10,68,26,NotWest
113,10,180,20,84,32,NotWest
68,10,45,10,66,36,NotWest
68,10,0,0,54,24,NotWest
68,10,225,10,58,40,NotWest
68,10,203,10,60,26,West
68,10,180,10,80,28,SWest
68,10,0,0,82,36,SWest
0,0,248,10,80,30,SWest
248,10,248,10,76,40,SWest
248,10,0,0,78,44,SWest
225,10,270,10,78,36,SWest
270,10,225,10,78,44,SWest
0,0,203,10,82,28,SWest
0,0,203,20,66,44,SWest
0,0,225,10,56,44,SWest
0,0,248,10,64,36,SWest
270,10,248,10,62,48,SWest
0,0,248,10,56,44,SWest
0,0,248,20,66,46,SWest
0,0,248,30,76,36,SWest
293,10,270,30,76,38,SWest
270,10,248,40,96,12,SWest
270,10,248,40,160,14,SWest
248,10,248,40,76,26,NotWest
293,10,225,40,76,26,NotWest
293,20,248,30,72,30,NotWest
293,20,270,20,74,42,NotWest
315,10,248,20,70,42,NotWest
293,20,248,30,60,42,NotWest
315,20,270,30,60,30,NotWest
315,20,248,40,76,30,West
293,20,248,30,64,32,West
315,20,270,30,78,30,West
315,10,270,30,66,30,West
315,10,270,30,70,30,West
293,20,270,50,78,30,West
293,20,270,40,80,30,West
293,20,270,40,76,26,West
293,20,270,50,84,24,West
293,20,270,50,80,26,West
270,20,270,60,84,24,West
293,20,248,60,78,26,West
293,20,270,60,100,28,West
