mishima_dir,mishima_speed,aziro_dir,aziro_speed,tannna_dir,tanna_speed,judge
270,30,248,60,238,28,West
270,40,248,40,208,34,West
270,40,270,50,240,34,West
270,30,315,30,192,20,Westnot
270,30,270,30,212,34,West
248,30,248,30,166,38,West
293,20,248,50,222,32,West
270,20,270,50,218,46,West
315,20,248,40,226,50,Westnot
315,20,203,20,218,46,West
338,20,158,20,222,40,Westnot
315,20,180,20,206,56,Westnot
315,20,338,10,232,44,Westnot
315,10,135,10,210,42,West
315,10,68,20,188,40,West
315,10,45,30,196,32,Westnot
293,10,45,20,206,42,West
293,10,293,10,208,38,Westnot
315,10,203,30,200,56,Westnot
293,10,203,30,200,56,Westnot
315,10,225,40,216,60,Westnot
315,10,158,10,228,58,West
293,10,248,20,212,58,West
293,20,293,20,220,46,West
248,30,293,30,212,32,Westnot
270,20,293,40,218,32,Westnot
248,20,293,20,232,26,Westnot
248,20,248,20,204,18,Westnot
248,20,23,20,226,18,West
248,30,360,20,230,22,West
248,20,248,20,230,26,West
248,20,248,40,216,38,West
248,20,248,50,202,26,West
248,30,270,40,224,22,West
248,40,270,40,222,24,Westnot
248,30,248,30,236,24,Westnot
248,30,248,30,240,18,Westnot
248,30,248,40,242,26,Westnot
248,20,270,30,236,20,Westnot
225,20,248,20,200,18,Westnot
225,20,248,30,194,38,West
248,30,248,30,188,34,West
248,30,248,30,226,34,Westnot
248,30,248,30,246,28,Westnot
248,20,248,20,242,24,Westnot
248,20,225,20,236,36,Westnot
248,20,225,20,206,24,Westnot
248,20,248,20,214,26,West
248,20,248,20,192,26,West
248,30,248,20,202,30,West
248,20,248,20,212,32,West
248,10,225,20,212,24,West
248,10,225,20,228,24,West
225,10,293,10,238,22,Westnot
68,10,203,20,240,34,West
90,10,203,20,234,16,Westnot
113,10,203,20,244,48,Westnot
158,10,203,20,228,34,Westnot
0,0,180,20,216,44,Westnot
68,10,203,20,212,44,West
113,10,203,20,238,46,Westnot
90,20,225,20,228,44,Westnot
90,10,203,20,238,50,West
90,10,225,30,226,34,West
360,10,225,30,230,46,Westnot
270,10,248,50,216,36,West
270,10,225,30,210,26,West
270,20,248,30,202,28,West
248,10,248,20,196,42,West
315,20,225,20,226,38,West
0,0,225,30,226,38,West
113,10,248,20,238,34,Westnot
315,10,338,10,222,32,Westnot
23,10,23,10,200,34,West
338,10,23,20,238,32,West
315,10,360,30,228,34,West
338,10,23,20,232,34,Westnot
360,10,113,10,234,32,Westnot
293,10,270,10,218,32,Westnot
315,10,23,10,212,30,West
293,20,248,20,218,26,Westnot
315,20,293,10,216,24,West
338,10,338,20,220,28,Westnot
315,10,360,10,228,26,Westnot
315,20,23,30,240,20,Westnot
315,20,23,20,238,32,Westnot
338,10,360,10,226,24,Westnot
293,10,23,20,240,16,Westnot
270,10,45,30,220,16,Westnot
293,20,23,20,244,18,Westnot
293,20,45,20,228,16,West
248,20,45,20,190,10,West
248,20,68,20,174,0,West
270,10,90,20,196,4,West
293,20,113,20,14,10,West
315,20,203,20,8,20,West
293,20,90,20,254,14,West
293,20,113,30,222,4,West
270,20,113,30,254,2,West
315,20,90,20,192,8,West
315,10,90,20,246,12,West
315,20,113,20,252,10,West
293,10,90,20,244,10,West
270,10,113,20,242,14,West
315,20,90,20,244,14,West
293,10,90,20,226,20,West
270,20,90,20,230,22,West
248,20,360,10,230,20,West
270,10,338,10,214,24,Westnot
270,20,225,10,198,20,Westnot
293,20,90,20,206,14,Westnot
293,20,45,10,206,12,Westnot
293,20,225,10,186,18,Westnot
315,10,90,10,186,16,Westnot
293,20,135,10,186,16,Westnot
293,10,135,10,186,18,Westnot
293,10,90,10,186,10,Westnot
203,10,113,10,186,10,Westnot
180,10,203,10,186,12,Westnot
180,10,293,10,186,18,Westnot
158,10,225,10,190,20,Westnot
158,20,203,10,190,12,West
158,20,270,10,190,10,Westnot
135,10,225,10,210,12,West
68,10,158,10,210,10,Westnot
90,10,203,20,212,6,West
135,10,225,10,236,6,West
0,0,203,10,234,2,West
0,0,270,10,6,22,West
0,0,203,10,252,4,West
68,10,225,10,0,14,West
68,10,203,10,6,10,West
90,10,225,10,240,6,West
0,0,203,10,58,2,West
0,0,203,10,84,12,West
0,0,248,10,66,6,Westnot
90,10,203,10,106,4,West
68,10,203,10,224,8,Westnot
0,0,203,10,236,14,Westnot
90,10,113,10,218,10,West
68,10,90,10,228,14,Westnot
90,20,158,10,214,22,Westnot
68,20,360,20,244,22,Westnot
90,20,360,40,208,20,Westnot
113,10,360,40,220,16,Westnot
113,20,360,40,194,26,Westnot
113,10,360,30,208,24,Westnot
90,10,360,30,194,14,Westnot
90,10,360,30,200,22,Westnot
90,10,360,30,218,14,Westnot
90,10,23,40,206,20,Westnot
90,10,360,30,202,12,Westnot
90,10,293,20,178,18,Westnot
90,10,270,10,240,18,Westnot
68,20,270,10,198,16,Westnot
113,20,203,10,248,10,Westnot
113,20,248,20,242,8,Westnot
90,10,225,10,184,10,Westnot
90,20,203,10,86,10,Westnot
113,20,225,10,104,10,Westnot
90,20,225,10,80,6,Westnot
90,30,225,10,102,22,Westnot
113,20,225,20,86,18,Westnot
90,20,225,20,90,28,Westnot
90,20,225,20,86,22,Westnot
90,20,225,10,94,30,Westnot
68,20,225,10,88,32,Westnot
68,10,203,10,94,22,Westnot
68,20,203,20,80,32,Westnot
90,20,225,10,92,24,Westnot
90,30,248,10,94,28,Westnot
90,20,203,10,76,22,Westnot
90,30,203,10,88,20,Westnot
90,20,225,10,82,36,Westnot
90,20,225,10,74,22,Westnot
90,30,225,10,76,26,Westnot
90,20,203,10,76,26,Westnot
90,20,203,20,88,24,Westnot
90,30,225,10,80,18,Westnot
90,20,203,20,80,18,Westnot
90,30,225,20,98,24,Westnot
90,30,203,20,76,26,Westnot
90,30,203,20,88,30,Westnot
90,30,203,20,94,28,Westnot
90,30,203,10,96,32,Westnot
90,40,225,10,94,28,Westnot
90,30,203,20,90,26,Westnot
90,30,203,20,86,22,Westnot
90,30,203,20,84,16,Westnot
90,30,203,20,76,24,Westnot
90,20,203,10,78,24,Westnot
90,20,180,20,74,24,Westnot
90,30,180,20,76,22,Westnot
90,30,158,10,78,18,Westnot
90,30,23,10,80,28,Westnot
90,30,203,10,80,26,Westnot
90,20,180,10,90,22,Westnot
90,30,225,10,82,24,Westnot
90,30,203,10,78,34,West
90,30,203,10,94,30,West
90,30,225,10,92,30,Westnot
90,30,203,10,76,30,Westnot
90,20,180,10,92,28,Westnot
90,20,293,10,92,32,Westnot
90,20,203,10,94,44,West
68,20,0,0,92,40,West
68,20,203,10,100,40,West
90,30,203,10,94,40,West
90,30,203,10,88,32,West
90,30,203,10,84,28,Westnot
90,30,225,10,94,32,Westnot
90,20,270,10,92,28,Westnot
90,20,225,10,110,38,Westnot
90,10,225,10,98,36,Westnot
0,0,90,20,98,34,Westnot
0,0,338,10,90,28,Westnot
0,0,203,10,96,36,Westnot
225,10,113,20,98,40,Westnot
248,10,68,20,88,32,Westnot
270,10,225,20,88,38,Westnot
293,10,225,20,86,34,Westnot
270,10,248,20,86,32,Westnot
293,20,248,20,88,34,Westnot
270,10,360,20,88,32,Westnot
248,20,338,20,90,34,Westnot
270,20,23,20,76,28,Westnot
270,20,23,30,84,32,Westnot
248,10,45,10,86,34,Westnot
0,0,23,40,96,38,Westnot
135,10,23,30,80,32,Westnot
113,10,45,20,72,32,Westnot
23,10,68,20,74,30,Westnot
360,10,23,20,82,30,Westnot
338,10,68,20,76,30,Westnot
293,20,90,20,74,32,Westnot
293,30,68,20,76,24,Westnot
293,30,45,10,86,26,Westnot
293,20,45,20,72,22,Westnot
315,20,113,20,72,22,Westnot
293,10,113,20,72,18,Westnot
315,10,90,20,72,22,Westnot
315,10,68,10,72,22,Westnot
293,10,113,10,72,20,Westnot
315,10,68,20,74,22,Westnot
338,10,68,20,74,20,Westnot
270,20,338,10,86,28,Westnot
270,10,23,10,82,26,Westnot
293,10,113,10,84,18,Westnot
293,10,113,20,86,24,Westnot
293,10,113,20,86,24,Westnot
293,20,113,20,82,26,Westnot
293,20,113,20,80,26,Westnot
315,10,135,10,84,26,Westnot
293,10,158,10,92,26,Westnot
270,10,180,10,80,22,Westnot
248,10,158,20,84,26,Westnot
270,10,180,20,86,30,Westnot
270,10,203,10,92,28,Westnot
0,0,225,10,94,34,Westnot
0,0,225,10,98,32,Westnot
90,10,225,10,90,30,Westnot
113,10,203,10,88,32,Westnot
135,10,203,10,80,28,Westnot
158,10,203,10,88,30,Westnot
135,10,180,10,84,26,Westnot
135,10,225,10,82,28,Westnot
135,10,203,10,84,26,Westnot
135,10,203,10,74,26,Westnot
0,0,203,10,88,24,Westnot
68,10,203,10,94,26,Westnot
113,10,203,10,76,26,Westnot
0,0,180,10,88,22,Westnot
90,10,0,0,72,24,Westnot
68,10,135,10,74,30,Westnot
90,10,158,20,84,24,Westnot
90,10,158,30,84,24,Westnot
90,20,180,30,86,24,Westnot
113,20,158,20,80,30,Westnot
90,10,203,10,86,28,Westnot
90,20,225,10,76,28,Westnot
90,20,68,10,92,38,Westnot
90,20,203,10,92,20,Westnot
113,20,225,20,68,20,Westnot
90,20,203,20,84,24,Westnot
90,20,248,30,86,20,West
90,20,225,20,60,14,West
90,20,158,10,78,16,West
90,20,158,10,102,24,West
90,30,113,10,80,22,Westnot
113,20,45,10,76,18,West
203,10,45,10,76,20,West
0,0,135,10,100,16,Westnot
0,0,158,10,94,24,West
68,10,180,10,64,14,West
68,10,158,10,84,22,Westnot
45,10,135,10,84,20,West
135,10,158,10,82,24,West
158,10,90,10,68,20,West
135,10,135,10,72,18,West
180,10,0,0,64,20,West
180,10,360,10,78,12,West
180,10,180,10,70,4,West
0,0,203,20,174,6,West
158,10,203,20,182,24,West
68,10,203,20,186,20,West
90,10,203,20,206,10,West
68,10,203,10,236,12,West
68,10,180,10,202,16,West
90,10,203,20,214,16,West
90,20,248,10,236,10,West
90,20,270,20,204,12,West
90,20,248,20,204,12,West
90,20,270,20,230,16,West
90,10,225,30,222,14,West
90,10,248,70,202,18,West
68,10,248,70,200,20,West
90,10,248,70,198,16,West
90,10,248,90,210,16,Westnot
0,0,248,90,218,18,West
113,10,248,80,218,16,Westnot
90,10,248,80,222,18,Westnot
113,10,248,80,222,22,West
158,20,248,80,220,28,West
135,10,248,80,216,36,West
45,10,248,90,210,28,Westnot
68,20,248,100,212,30,West
113,20,248,100,208,28,West
113,10,248,100,208,28,West
90,10,248,110,210,28,West
90,10,248,100,206,30,West
90,20,248,70,200,20,Westnot
113,20,248,50,202,28,West
113,20,248,40,194,28,Westnot
113,10,270,20,208,32,Westnot
113,10,270,20,202,26,Westnot
90,10,360,20,224,26,Westnot
68,10,338,20,222,32,West
0,0,360,10,230,30,Westnot
135,10,68,10,226,30,Westnot
158,10,45,10,214,26,Westnot
0,0,23,30,212,28,Westnot
68,10,23,40,216,30,Westnot
68,10,23,40,224,26,Westnot
90,10,23,40,220,26,Westnot
90,20,23,40,222,30,Westnot
113,10,23,50,222,34,Westnot
0,0,23,50,222,30,Westnot
0,0,23,40,218,32,Westnot
0,0,360,40,226,34,Westnot
0,0,23,30,222,34,Westnot
0,0,360,20,228,34,Westnot
0,0,338,20,224,34,Westnot
0,0,203,10,224,32,Westnot
0,0,203,10,236,34,Westnot
0,0,158,10,222,34,Westnot
0,0,338,20,226,34,Westnot
0,0,23,20,232,42,Westnot
0,0,225,20,224,44,Westnot
0,0,225,20,224,44,West
248,10,225,20,234,52,Westnot
0,0,158,10,232,50,Westnot
0,0,248,10,230,48,Westnot
315,10,158,20,234,44,Westnot
315,10,135,10,226,50,Westnot
315,10,203,10,180,56,Westnot
293,10,225,10,218,48,Westnot
248,10,135,10,220,46,Westnot
270,20,45,10,220,50,Westnot
270,20,90,10,228,52,Westnot
293,20,135,10,236,56,Westnot
293,20,180,20,220,48,Westnot
293,20,113,20,220,52,Westnot
338,10,23,10,222,54,Westnot
293,10,23,20,228,60,Westnot
270,20,68,20,232,60,Westnot
270,10,90,20,232,52,Westnot
270,10,23,20,174,58,Westnot
248,20,68,20,234,52,Westnot
270,20,68,20,234,54,Westnot
270,20,23,20,242,40,West
270,20,68,20,224,50,Westnot
293,10,68,10,232,40,Westnot
293,20,45,20,238,42,Westnot
315,10,68,20,238,36,Westnot
293,10,23,20,236,42,Westnot
293,10,360,10,234,40,Westnot
360,10,23,10,238,42,Westnot
315,20,68,20,242,42,Westnot
338,10,23,20,234,38,Westnot
360,20,45,10,246,40,Westnot
338,10,23,20,234,24,Westnot
338,10,23,20,234,30,Westnot
360,10,68,10,234,22,Westnot
338,10,360,10,226,24,Westnot
360,10,315,10,246,24,Westnot
293,10,360,10,254,20,Westnot
293,10,0,0,242,18,Westnot
360,10,45,10,186,18,Westnot
68,10,90,10,252,0,Westnot
0,0,113,10,252,0,Westnot
0,0,68,10,40,18,Westnot
0,0,270,10,40,16,Westnot
203,10,203,10,86,28,Westnot
203,10,203,10,94,36,Westnot
203,10,180,10,76,28,Westnot
180,10,180,10,78,30,Westnot
158,10,180,10,84,30,Westnot
158,20,180,10,96,36,Westnot
158,20,225,10,92,38,Westnot
158,20,203,10,74,26,Westnot
135,20,225,10,94,32,Westnot
90,10,203,10,88,32,Westnot
113,20,203,10,90,52,Westnot
135,10,203,20,86,44,Westnot
90,20,203,10,88,44,Westnot
113,20,203,10,92,36,Westnot
113,20,203,10,76,38,Westnot
113,20,203,10,80,42,Westnot
113,10,203,20,76,38,Westnot
90,20,180,10,96,36,Westnot
68,20,360,10,90,48,Westnot
90,20,23,60,84,40,Westnot
90,20,23,70,94,38,Westnot
90,20,360,50,76,32,Westnot
90,20,23,50,88,36,Westnot
90,20,360,40,88,42,Westnot
90,20,360,30,84,42,Westnot
90,20,23,20,82,30,Westnot
90,20,23,20,92,32,Westnot
68,30,23,20,96,32,Westnot
90,30,270,20,74,26,Westnot
90,30,45,20,92,28,Westnot
158,20,45,20,74,32,Westnot
135,10,360,30,106,24,Westnot
113,10,23,40,72,28,Westnot
0,0,23,20,90,36,Westnot
180,10,360,30,86,32,Westnot
180,10,23,40,94,36,Westnot
135,10,23,40,86,38,Westnot
90,10,23,50,90,32,Westnot
113,10,23,50,76,40,Westnot
90,10,23,50,94,44,Westnot
113,10,23,50,78,38,Westnot
90,10,23,40,88,36,Westnot
113,10,23,30,78,26,Westnot
113,10,23,40,90,34,Westnot
113,10,23,40,86,34,Westnot
68,20,23,30,96,36,Westnot
90,10,23,30,86,36,Westnot
68,10,23,30,92,32,Westnot
68,10,203,10,106,34,Westnot
90,20,360,10,84,28,Westnot
113,20,270,10,86,28,Westnot
113,20,158,10,90,28,Westnot
90,10,180,10,76,24,Westnot
68,20,180,10,74,28,Westnot
90,10,203,10,74,28,Westnot
68,20,270,10,84,34,Westnot
90,20,225,10,72,24,Westnot
90,30,158,10,80,32,Westnot
90,20,45,10,84,36,Westnot
90,20,248,10,84,34,Westnot
90,20,248,10,82,34,Westnot
90,20,158,10,72,34,Westnot
90,20,338,20,80,36,Westnot
90,20,360,30,84,36,Westnot
90,20,360,40,84,36,Westnot
90,10,23,30,80,40,Westnot
90,10,23,40,82,38,Westnot
113,10,23,40,82,38,Westnot
90,10,23,40,70,28,Westnot
0,0,23,40,82,28,Westnot
0,0,23,30,80,34,Westnot
90,10,23,30,80,32,Westnot
0,0,23,50,82,28,Westnot
90,20,23,40,52,18,Westnot
90,20,23,30,90,34,Westnot
90,10,23,40,78,32,Westnot
113,20,23,40,92,28,Westnot
68,10,23,40,82,26,Westnot
135,10,23,40,66,32,Westnot
0,0,360,40,84,26,Westnot
0,0,23,60,82,26,Westnot
225,10,23,70,94,38,Westnot
203,10,23,70,100,44,Westnot
225,10,23,60,94,46,Westnot
0,0,23,60,88,42,Westnot
225,10,23,40,88,46,Westnot
158,10,23,40,90,38,Westnot
45,10,23,30,94,42,Westnot
90,10,23,30,96,38,West
135,10,23,40,88,44,West
225,20,23,60,92,52,West
225,40,23,60,92,42,West
248,60,23,60,90,40,Westnot
248,60,23,60,90,42,Westnot
248,80,23,50,92,48,West
248,80,23,60,92,46,West
248,60,23,60,94,48,West
248,70,23,50,96,44,Westnot
248,70,23,50,98,54,Westnot
248,60,23,50,92,36,Westnot
225,40,23,50,92,36,Westnot
225,20,23,50,90,52,Westnot
68,10,23,50,78,44,Westnot
68,10,23,40,80,54,Westnot
68,10,23,40,78,58,Westnot
270,30,23,40,80,50,Westnot
270,50,23,30,82,48,Westnot
270,60,23,40,76,54,Westnot
270,50,23,30,82,52,Westnot
270,50,23,40,82,36,Westnot
270,40,23,40,74,40,Westnot
270,50,23,30,76,50,Westnot
270,60,23,40,72,52,Westnot
270,60,23,30,80,36,Westnot
270,50,23,40,76,48,Westnot
270,50,23,30,74,36,Westnot
270,40,23,30,86,44,Westnot
270,60,45,20,86,40,Westnot
270,50,45,20,72,46,Westnot
270,70,360,10,76,42,Westnot
248,60,360,10,96,46,Westnot
248,40,360,20,76,44,Westnot
248,60,360,20,78,46,Westnot
248,40,270,20,70,48,Westnot
270,40,45,10,74,34,Westnot
270,50,23,20,64,40,Westnot
248,40,23,40,80,38,Westnot
248,20,23,30,88,34,Westnot
293,10,23,30,74,40,Westnot
293,10,23,40,94,38,Westnot
248,30,23,30,86,32,Westnot
248,50,23,30,92,36,Westnot
248,40,23,20,84,44,Westnot
248,70,360,30,100,34,Westnot
270,70,45,20,82,44,Westnot
248,70,23,20,84,50,Westnot
248,90,293,10,76,44,Westnot
248,60,338,10,92,34,Westnot
270,80,23,10,84,42,Westnot
270,70,158,10,98,42,Westnot
270,70,135,10,90,48,Westnot
270,60,158,10,100,56,Westnot
270,90,135,10,90,34,Westnot
270,110,270,10,100,44,Westnot
248,90,135,10,82,62,Westnot
248,40,225,10,66,38,Westnot
270,40,225,10,72,60,Westnot
270,50,203,20,88,42,Westnot
270,60,180,20,90,44,Westnot
270,90,135,10,82,50,Westnot
248,70,270,10,92,46,Westnot
270,70,203,10,94,50,Westnot
270,80,203,10,82,56,Westnot
270,80,225,10,84,50,Westnot
270,90,225,20,92,44,Westnot
248,90,203,20,86,36,Westnot
248,80,203,20,94,40,Westnot
248,70,203,10,88,44,Westnot
270,70,203,10,90,36,Westnot
248,60,203,20,70,40,Westnot
270,60,203,20,86,40,Westnot
270,60,225,20,78,38,Westnot
248,60,203,20,92,40,Westnot
270,60,203,20,76,40,Westnot
270,70,203,10,98,36,Westnot
248,70,203,20,94,42,Westnot
270,60,203,10,86,38,Westnot
270,60,203,20,88,36,Westnot
270,50,203,20,78,32,Westnot
270,60,203,10,88,38,Westnot
270,80,248,10,82,30,Westnot
270,70,248,10,86,28,Westnot
270,70,203,20,72,32,Westnot
270,80,225,10,76,26,Westnot
270,70,203,10,72,26,Westnot
270,70,203,10,74,24,Westnot
270,70,180,20,80,32,Westnot
270,70,135,20,84,36,West
270,70,113,20,84,40,Westnot
270,70,90,20,88,36,Westnot
293,70,135,10,80,34,Westnot
293,70,158,10,84,36,Westnot
270,70,225,10,88,38,West
293,60,270,10,76,40,Westnot
293,50,203,10,90,44,Westnot
293,50,203,10,90,42,Westnot
293,40,203,10,82,46,Westnot
293,30,180,20,92,40,Westnot
293,20,315,10,74,32,Westnot
270,50,225,10,92,36,Westnot
293,50,203,20,96,30,Westnot
293,50,203,20,96,32,Westnot
293,40,180,20,98,30,Westnot
293,30,158,10,96,30,Westnot
293,40,225,10,120,22,Westnot
293,40,203,20,182,14,Westnot
293,40,203,20,100,16,Westnot
293,50,180,10,88,24,Westnot
293,40,68,10,122,16,Westnot
293,50,113,20,142,8,Westnot
293,50,225,20,184,12,Westnot
315,30,225,20,78,8,Westnot
293,60,203,10,88,28,Westnot
293,50,293,10,84,28,West
293,40,203,20,104,32,West
293,40,158,10,78,26,West
270,50,360,40,86,30,West
270,50,23,50,86,22,West
270,50,23,40,78,26,West
270,50,360,30,62,28,West
270,40,270,20,74,26,Westnot
270,40,225,20,74,30,West
270,50,225,10,74,26,West
293,50,203,10,62,28,West
270,50,180,20,74,18,West
270,60,180,20,64,16,Westnot
270,50,203,10,70,16,Westnot
270,40,135,10,80,30,West
248,30,180,10,98,20,West
248,30,180,10,86,14,West
248,30,360,20,156,14,West
270,20,158,20,176,14,West
270,30,180,20,162,28,West
293,20,225,10,184,22,West
270,20,225,20,196,18,West
315,20,270,40,198,14,Westnot
315,20,270,50,220,20,Westnot
315,20,270,60,222,24,Westnot
293,30,293,60,226,24,Westnot
315,20,293,50,218,22,Westnot
293,30,293,50,192,24,Westnot
293,20,293,60,196,34,Westnot
293,20,293,50,208,22,Westnot
293,20,315,30,224,20,Westnot
293,20,338,40,230,8,Westnot
293,30,338,50,184,22,Westnot
270,40,338,40,184,22,Westnot
293,30,338,30,192,20,Westnot
270,30,180,30,202,20,Westnot
270,30,180,30,212,22,Westnot
293,40,203,20,222,24,Westnot
270,50,203,20,218,20,Westnot
293,30,180,10,222,22,Westnot
315,20,248,20,226,18,Westnot
315,20,360,20,226,18,Westnot
293,20,360,40,204,22,Westnot
293,20,23,60,208,22,Westnot
293,30,360,80,202,22,Westnot
293,30,360,50,216,22,Westnot
293,30,315,50,220,22,Westnot
293,20,315,40,212,22,Westnot
315,20,45,20,210,30,Westnot
293,10,90,20,226,32,West
315,20,158,20,232,26,West
338,10,135,20,228,30,West
360,10,180,20,234,28,Westnot
315,20,248,20,234,26,West
315,10,293,10,226,20,West
315,20,68,20,230,14,West
315,20,90,20,240,12,Westnot
315,10,90,20,248,14,West
315,20,90,30,248,6,Westnot
315,10,90,20,248,0,Westnot
293,10,90,20,248,4,Westnot
315,20,90,20,250,0,Westnot
293,10,68,20,250,2,Westnot
315,10,113,20,42,14,Westnot
315,10,113,20,52,4,West
338,10,113,20,52,8,Westnot
315,10,90,20,52,4,Westnot
293,20,90,20,206,14,Westnot
293,20,113,20,196,8,Westnot
270,30,68,20,196,8,Westnot
248,20,90,20,244,6,West
270,10,90,20,222,20,Westnot
270,10,113,20,176,16,Westnot
270,10,135,20,210,8,West
248,20,113,20,248,18,Westnot
248,20,113,20,184,46,West
270,20,90,10,224,20,West
270,20,113,30,240,24,Westnot
248,20,135,10,250,24,Westnot
270,20,90,20,4,26,West
248,20,270,20,244,26,West
293,20,248,30,246,40,West
338,10,225,30,212,24,West
45,10,203,20,250,24,Westnot
0,0,225,20,130,52,Westnot
23,10,338,30,254,18,Westnot
90,10,225,20,244,16,Westnot
158,10,360,20,242,24,Westnot
158,10,225,20,184,14,Westnot
158,10,203,20,238,24,West
158,10,225,20,242,26,Westnot
158,20,180,20,190,32,Westnot
135,20,315,20,230,26,Westnot
135,20,360,30,184,46,Westnot
135,20,338,20,180,52,Westnot
135,10,360,30,124,50,Westnot
135,10,113,20,242,56,Westnot
0,0,135,20,194,56,Westnot
113,10,360,30,186,104,Westnot
135,20,203,20,184,86,Westnot
135,10,45,20,180,66,Westnot
135,20,23,20,248,60,Westnot
0,0,23,30,8,34,Westnot
135,10,270,20,26,40,Westnot
0,0,90,20,12,20,Westnot
90,10,225,20,16,50,Westnot
0,0,248,20,20,34,Westnot
0,0,225,20,214,8,Westnot
0,0,293,20,112,16,Westnot
0,0,225,20,48,14,Westnot
0,0,225,20,88,24,Westnot
0,0,293,30,80,20,Westnot
0,0,360,20,82,14,Westnot
0,0,360,50,78,24,Westnot
0,0,360,30,114,28,Westnot
0,0,360,30,8,8,Westnot
0,0,23,30,74,18,Westnot
158,10,23,50,90,26,Westnot
158,10,23,60,86,18,Westnot
135,10,23,60,66,20,Westnot
68,10,23,50,84,16,Westnot
0,0,23,50,78,18,Westnot
158,10,23,40,122,18,Westnot
0,0,23,40,88,22,Westnot
0,0,23,40,70,10,Westnot
68,10,23,40,88,26,Westnot
90,10,360,30,90,14,Westnot
90,10,360,20,76,24,Westnot
90,10,315,10,84,20,Westnot
113,10,293,10,84,26,Westnot
90,10,203,10,96,20,Westnot
0,0,203,10,104,26,Westnot
90,10,203,20,96,32,Westnot
90,10,203,20,94,28,Westnot
90,10,203,10,104,32,Westnot
68,10,203,10,90,30,Westnot
90,10,203,10,88,18,Westnot
90,10,203,10,116,34,Westnot
68,10,225,10,108,26,Westnot
90,10,203,20,110,20,Westnot
0,0,203,10,82,26,Westnot
113,10,203,20,82,24,Westnot
90,10,203,20,92,34,Westnot
135,20,203,10,82,32,Westnot
158,20,180,10,78,34,Westnot
180,20,225,10,90,34,Westnot
158,40,203,20,90,28,Westnot
158,50,180,30,94,36,Westnot
158,50,158,30,92,34,Westnot
180,40,158,30,98,32,Westnot
225,30,158,30,88,36,Westnot
225,30,248,10,78,30,Westnot
203,20,248,10,98,34,Westnot
203,10,225,20,94,28,Westnot
180,10,225,20,74,30,Westnot
0,0,225,20,98,30,Westnot
90,10,248,30,76,42,Westnot
68,10,248,60,88,42,Westnot
90,10,248,60,88,42,Westnot
90,10,248,70,86,34,Westnot
0,0,248,100,88,44,Westnot
0,0,248,90,82,42,Westnot
68,10,248,110,82,42,Westnot
293,10,248,110,86,42,Westnot
248,10,248,110,90,42,Westnot
248,20,248,130,92,50,Westnot
248,40,248,150,88,48,Westnot
248,30,248,130,100,38,Westnot
248,30,248,140,80,42,West
248,30,248,150,76,50,West
248,20,248,140,76,38,West
203,10,248,140,80,40,West
225,10,248,140,80,40,West
248,20,248,130,82,44,West
270,20,248,120,88,50,West
248,20,248,130,90,48,Westnot
225,10,248,130,88,48,Westnot
248,10,248,140,80,40,Westnot
248,10,248,120,96,38,Westnot
225,20,248,120,96,46,Westnot
248,30,248,120,96,44,Westnot
225,20,248,110,80,42,Westnot
203,20,248,110,76,42,Westnot
180,10,248,120,74,36,Westnot
203,10,248,120,72,30,West
225,10,248,120,72,30,West
180,10,248,120,72,30,West
0,0,248,110,74,28,West
0,0,248,110,82,24,West
158,10,248,130,78,28,West
225,10,248,130,82,34,West
203,20,248,120,96,38,Westnot
203,10,248,140,110,38,West
225,30,248,140,122,36,Westnot
225,20,248,140,144,32,West
180,10,248,120,158,30,West
248,30,248,130,152,24,West
248,40,248,130,158,32,West
248,40,248,130,166,34,West
248,40,248,140,174,40,West
248,40,248,140,176,28,West
248,30,248,140,162,46,West
248,30,248,130,170,40,West
248,40,248,130,174,48,West
225,40,248,130,178,44,West
248,40,248,130,198,46,West
248,30,248,150,210,32,West
248,30,248,160,206,46,West
248,40,248,150,212,30,West
248,30,248,160,232,36,West
225,30,248,150,218,34,West
248,40,248,150,230,38,West
270,40,248,140,214,40,West
270,40,248,150,218,58,West
248,40,248,150,222,56,Westnot
248,50,248,150,216,74,West
270,60,248,150,218,78,West
270,70,248,150,208,84,West
270,70,248,140,216,82,West
270,80,248,140,204,78,West
293,70,248,160,210,78,West
270,70,248,160,194,84,West
248,50,248,160,216,92,West
270,70,248,160,210,102,West
270,70,248,140,186,100,West
270,70,248,150,214,88,Westnot
270,70,248,140,216,76,West
270,70,248,140,196,94,West
270,70,248,130,218,96,West
270,60,248,120,206,108,West
315,50,248,120,220,92,West
315,40,248,130,222,96,West
293,40,248,120,226,104,West
293,40,248,120,212,84,West
270,50,248,120,206,78,West
225,40,248,130,222,92,West
270,30,248,130,214,94,West
248,20,248,140,202,94,West
270,30,248,140,222,80,Westnot
270,50,248,150,212,82,West
293,50,248,140,172,92,West
293,40,248,150,208,86,West
293,50,248,140,220,82,West
270,70,248,150,240,88,West
293,50,248,150,214,92,West
293,60,248,140,222,98,West
293,60,248,130,194,98,West
270,70,248,130,220,92,West
270,70,248,130,216,102,West
270,60,248,110,214,78,West
293,40,248,110,198,90,West
315,40,248,100,210,106,West
315,40,248,100,214,112,West
315,30,248,90,204,106,West
315,30,248,70,206,112,West
293,40,248,70,210,106,West
270,40,248,80,224,88,West
270,30,248,90,220,94,West
270,30,248,90,220,82,West
